NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_PROTEIN_O_LINKED_MANNOSYLATION	GOBP_PROTEIN_O_LINKED_MANNOSYLATION		16	0.5123437	1.4820356	0.06690778	0.14759225	1.0	2168	tags=38%, list=11%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION		28	0.4441412	1.4817309	0.043624163	0.14772461	1.0	4437	tags=43%, list=22%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		126	0.32809094	1.4813929	0.009302326	0.1478959	1.0	4446	tags=34%, list=22%, signal=44%	
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT		48	0.39317042	1.4810824	0.02529511	0.14798672	1.0	4776	tags=44%, list=24%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS		25	0.4565669	1.4804783	0.055	0.1484436	1.0	4437	tags=44%, list=22%, signal=57%	
GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING		164	0.31450984	1.4804028	0.0058565154	0.14829803	1.0	5185	tags=37%, list=26%, signal=49%	
GOBP_PIGMENT_CELL_DIFFERENTIATION	GOBP_PIGMENT_CELL_DIFFERENTIATION		37	0.40848938	1.4802501	0.031932775	0.14824879	1.0	4345	tags=46%, list=22%, signal=59%	
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION		41	0.3998678	1.479067	0.029173419	0.1493911	1.0	7439	tags=56%, list=38%, signal=90%	
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		74	0.3531839	1.4786596	0.023659306	0.14956842	1.0	5064	tags=38%, list=26%, signal=51%	
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		48	0.3903667	1.4780164	0.026533997	0.15001003	1.0	5918	tags=46%, list=30%, signal=65%	
