NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION		31	0.42185655	1.3449367	0.10191847	0.15763351	1.0	5083	tags=48%, list=26%, signal=65%	
GOBP_INSULIN_SECRETION	GOBP_INSULIN_SECRETION		248	0.32594088	1.3448688	0.013118062	0.15761481	1.0	4854	tags=34%, list=25%, signal=45%	
GOBP_IMPORT_INTO_NUCLEUS	GOBP_IMPORT_INTO_NUCLEUS		184	0.33102527	1.3444918	0.026449643	0.15791516	1.0	7135	tags=48%, list=36%, signal=74%	
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY		16	0.48963854	1.3443716	0.11473273	0.15796259	1.0	5304	tags=50%, list=27%, signal=68%	
GOBP_VESICLE_ORGANIZATION	GOBP_VESICLE_ORGANIZATION		349	0.31915218	1.344339	0.0040241447	0.15789168	1.0	4704	tags=32%, list=24%, signal=41%	
GOBP_EMBRYONIC_EYE_MORPHOGENESIS	GOBP_EMBRYONIC_EYE_MORPHOGENESIS		33	0.40871513	1.3438631	0.09669523	0.15829664	1.0	5386	tags=48%, list=27%, signal=67%	
GOBP_BASIC_AMINO_ACID_TRANSPORT	GOBP_BASIC_AMINO_ACID_TRANSPORT		17	0.4761045	1.3432148	0.12851405	0.15891138	1.0	3121	tags=35%, list=16%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT		150	0.3351841	1.3429493	0.024767801	0.15911508	1.0	6958	tags=47%, list=35%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		95	0.3504335	1.3421586	0.042872455	0.15992223	1.0	7404	tags=54%, list=37%, signal=85%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		159	0.3327415	1.3418623	0.024819028	0.1601431	1.0	3964	tags=29%, list=20%, signal=36%	
