NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION		36	0.25784597	1.0036498	0.44	0.6149105	1.0	7663	tags=53%, list=39%, signal=86%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		217	0.1810723	1.0035251	0.43103448	0.614924	1.0	5201	tags=29%, list=26%, signal=40%	
GOBP_REGULATION_OF_ACTION_POTENTIAL	GOBP_REGULATION_OF_ACTION_POTENTIAL		70	0.21776065	1.0033898	0.4204947	0.6149507	1.0	7447	tags=50%, list=38%, signal=80%	
GOBP_NEGATIVE_CHEMOTAXIS	GOBP_NEGATIVE_CHEMOTAXIS		43	0.24683125	1.0031079	0.4463277	0.6153703	1.0	1209	tags=14%, list=6%, signal=15%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION		15	0.33122563	1.0021911	0.42447916	0.6175222	1.0	5732	tags=47%, list=29%, signal=66%	
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL		487	0.16895229	1.0014521	0.4512195	0.6191783	1.0	6024	tags=34%, list=30%, signal=48%	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE		67	0.22095504	1.0013902	0.4368932	0.6190425	1.0	6779	tags=48%, list=34%, signal=72%	
GOBP_PROTEIN_STABILIZATION	GOBP_PROTEIN_STABILIZATION		199	0.18477789	1.0013735	0.46666667	0.6187607	1.0	4445	tags=29%, list=22%, signal=37%	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		169	0.1927962	1.0012693	0.45128205	0.6187209	1.0	2074	tags=15%, list=10%, signal=16%	
GOBP_HYPOTHALAMUS_DEVELOPMENT	GOBP_HYPOTHALAMUS_DEVELOPMENT		18	0.30875868	1.0005342	0.43026003	0.6202792	1.0	4547	tags=33%, list=23%, signal=43%	
GOBP_REGULATION_OF_GLUCOSE_IMPORT	GOBP_REGULATION_OF_GLUCOSE_IMPORT		64	0.22206347	1.0003432	0.4261745	0.62043506	1.0	5551	tags=41%, list=28%, signal=56%	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		23	0.28665793	0.9997911	0.43909347	0.6215931	1.0	5068	tags=48%, list=26%, signal=64%	
