NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ENDOCARDIAL_CUSHION_FORMATION	GOBP_ENDOCARDIAL_CUSHION_FORMATION		29	-0.25922647	-0.8812207	0.63793105	0.9029629	1.0	4424	tags=28%, list=22%, signal=35%	
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING		25	-0.27734372	-0.8810919	0.64257026	0.90251744	1.0	3116	tags=28%, list=16%, signal=33%	
GOBP_MITOTIC_RECOMBINATION	GOBP_MITOTIC_RECOMBINATION		24	-0.26978558	-0.8809589	0.63076925	0.9020617	1.0	5882	tags=38%, list=30%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION		17	-0.30520093	-0.88083506	0.608871	0.90159565	1.0	6281	tags=53%, list=32%, signal=78%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION		373	-0.1753094	-0.88083327	0.8747346	0.90082407	1.0	3744	tags=20%, list=19%, signal=25%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS		17	-0.30204606	-0.88020647	0.62818	0.90163404	1.0	1858	tags=18%, list=9%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		21	-0.2901393	-0.8801205	0.6516634	0.90108365	1.0	5018	tags=33%, list=25%, signal=45%	
GOBP_LEUKOCYTE_AGGREGATION	GOBP_LEUKOCYTE_AGGREGATION		15	-0.32048845	-0.87975156	0.62035227	0.90124655	1.0	3337	tags=33%, list=17%, signal=40%	
GOBP_WATER_TRANSPORT	GOBP_WATER_TRANSPORT		17	-0.30268472	-0.87964094	0.6137255	0.9007408	1.0	4219	tags=29%, list=21%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_INVAGINATION	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_INVAGINATION		17	-0.2961152	-0.87960017	0.6340509	0.9000626	1.0	4256	tags=35%, list=22%, signal=45%	
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		48	-0.23296914	-0.87950736	0.6891089	0.89952743	1.0	4450	tags=27%, list=23%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION		24	-0.27905843	-0.8794023	0.6315789	0.89901716	1.0	2910	tags=21%, list=15%, signal=24%	
GOBP_PROTEIN_NEDDYLATION	GOBP_PROTEIN_NEDDYLATION		23	-0.27818567	-0.8789215	0.65656567	0.8994469	1.0	4359	tags=30%, list=22%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS	GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS		17	-0.29660943	-0.878668	0.61950284	0.89933795	1.0	3208	tags=35%, list=16%, signal=42%	
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		81	-0.21104589	-0.87860376	0.72200775	0.8987417	1.0	4289	tags=27%, list=22%, signal=35%	
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT		137	-0.19607492	-0.8779206	0.7684631	0.89973676	1.0	3554	tags=23%, list=18%, signal=27%	
GOBP_NOREPINEPHRINE_METABOLIC_PROCESS	GOBP_NOREPINEPHRINE_METABOLIC_PROCESS		19	-0.29456377	-0.8777207	0.61657035	0.899498	1.0	5484	tags=42%, list=28%, signal=58%	
